filename,symmetry_score,label
fake_13516.npy,39.0735,fake
fake_13518.npy,34.8382,fake
fake_13519.npy,30.2206,fake
fake_1352.npy,50.0588,fake
fake_13520.npy,32.1912,fake
fake_13521.npy,33.3382,fake
fake_13522.npy,36.0735,fake
fake_13524.npy,120.6176,fake
fake_13525.npy,34.3676,fake
fake_13526.npy,32.6765,fake
fake_13527.npy,27.3676,fake
fake_13528.npy,42.5588,fake
fake_13529.npy,140.2353,fake
fake_1353.npy,51.6029,fake
fake_13530.npy,31.7647,fake
fake_13531.npy,29.6618,fake
fake_13532.npy,41.1471,fake
fake_13533.npy,44.9265,fake
fake_13534.npy,35.0735,fake
fake_13535.npy,45.6324,fake
fake_13536.npy,37.7206,fake
fake_13538.npy,32.6471,fake
fake_13539.npy,41.0441,fake
fake_1354.npy,47.6471,fake
fake_13540.npy,36.25,fake
fake_13541.npy,64.8676,fake
fake_13542.npy,90.9265,fake
fake_13543.npy,33.75,fake
fake_13544.npy,29.8088,fake
fake_13545.npy,29.7647,fake
fake_13546.npy,33.3529,fake
fake_13547.npy,30.6618,fake
fake_13548.npy,127.9706,fake
fake_13549.npy,31.3235,fake
fake_1355.npy,43.1324,fake
fake_13550.npy,31.2059,fake
fake_13551.npy,32.8235,fake
fake_13552.npy,33.8529,fake
fake_13553.npy,29.4265,fake
fake_13555.npy,36.1471,fake
fake_13556.npy,36.3676,fake
fake_13557.npy,24.6324,fake
fake_13558.npy,34.4706,fake
fake_13559.npy,30.6324,fake
fake_1356.npy,54.2941,fake
fake_13560.npy,126.1324,fake
fake_13561.npy,32.5147,fake
fake_13562.npy,33.8676,fake
fake_13563.npy,36.4265,fake
fake_13564.npy,29.0735,fake
fake_13565.npy,37.3088,fake
fake_13566.npy,38.5735,fake
fake_13567.npy,36.5588,fake
fake_13568.npy,31.8824,fake
fake_13569.npy,38.7206,fake
fake_1357.npy,40.1765,fake
fake_13571.npy,38.8676,fake
fake_13572.npy,40.0588,fake
fake_13573.npy,29.2353,fake
fake_13574.npy,31.9559,fake
fake_13575.npy,32.1765,fake
fake_13576.npy,33.75,fake
fake_13577.npy,30.1029,fake
fake_13578.npy,35.2647,fake
fake_13579.npy,36.6176,fake
fake_1358.npy,69.1618,fake
fake_13580.npy,29.8676,fake
fake_13581.npy,29.4412,fake
fake_13582.npy,158.3971,fake
fake_13583.npy,145.3382,fake
fake_13584.npy,30.2353,fake
fake_13585.npy,40.2794,fake
fake_13586.npy,50.7941,fake
fake_13587.npy,40.3235,fake
fake_13588.npy,35.0147,fake
fake_13589.npy,38.1912,fake
fake_1359.npy,43.5441,fake
fake_13591.npy,40.0294,fake
fake_13593.npy,40.7794,fake
fake_13594.npy,33.4559,fake
fake_13595.npy,31.4706,fake
fake_13596.npy,30.1324,fake
fake_13598.npy,34.5588,fake
fake_136.npy,49.7059,fake
fake_1360.npy,41.6029,fake
fake_13601.npy,31.7353,fake
fake_13602.npy,32.2206,fake
fake_13603.npy,33.7059,fake
fake_13604.npy,31.7206,fake
fake_13605.npy,28.0147,fake
fake_13606.npy,34.9265,fake
fake_13608.npy,31.8088,fake
fake_13609.npy,38.8824,fake
fake_1361.npy,38.5588,fake
fake_13610.npy,41.4412,fake
fake_13611.npy,37.9265,fake
fake_13613.npy,56.4412,fake
fake_13614.npy,73.6029,fake
fake_13615.npy,90.7059,fake
fake_13616.npy,32.3088,fake
fake_13618.npy,34.8088,fake
fake_13619.npy,34.25,fake
fake_1362.npy,42.6765,fake
fake_13620.npy,31.2206,fake
fake_13621.npy,32.75,fake
fake_13622.npy,35.2206,fake
fake_13623.npy,31.1029,fake
fake_13624.npy,35.4118,fake
fake_13625.npy,41.6029,fake
fake_13626.npy,46.0441,fake
fake_13627.npy,29.1765,fake
fake_13628.npy,40.8971,fake
fake_13629.npy,32.4853,fake
fake_1363.npy,40.9706,fake
fake_13630.npy,33.3971,fake
fake_13631.npy,38.6912,fake
fake_13632.npy,38.5441,fake
fake_13633.npy,28.7941,fake
fake_13634.npy,34.4412,fake
fake_13635.npy,26.7059,fake
fake_13636.npy,28.7647,fake
fake_13637.npy,40.9118,fake
fake_13638.npy,123.1176,fake
fake_13639.npy,38.3971,fake
fake_13640.npy,34.8529,fake
fake_13641.npy,34.1765,fake
fake_13642.npy,37.3824,fake
fake_13644.npy,40.6176,fake
fake_13645.npy,40.4559,fake
fake_13646.npy,42.7353,fake
fake_13647.npy,33.1029,fake
fake_13649.npy,35.5,fake
fake_1365.npy,41.1176,fake
fake_13650.npy,53.7647,fake
fake_13651.npy,133.75,fake
fake_13652.npy,34.0,fake
fake_13653.npy,32.7353,fake
fake_13654.npy,39.0588,fake
fake_13656.npy,35.5,fake
fake_13657.npy,35.6912,fake
fake_13658.npy,33.7206,fake
fake_13659.npy,30.5294,fake
fake_13660.npy,31.6765,fake
fake_13661.npy,31.8382,fake
fake_13662.npy,30.9853,fake
fake_13663.npy,29.2647,fake
fake_13664.npy,33.1471,fake
fake_13665.npy,36.1029,fake
fake_13666.npy,29.3529,fake
fake_13668.npy,41.3824,fake
fake_13669.npy,34.2647,fake
fake_1367.npy,45.0147,fake
fake_13670.npy,36.1324,fake
fake_13671.npy,33.6765,fake
fake_13672.npy,34.3529,fake
fake_13673.npy,29.5588,fake
fake_13674.npy,38.1912,fake
fake_13675.npy,29.3382,fake
fake_13676.npy,38.1912,fake
fake_13677.npy,32.5735,fake
fake_13678.npy,31.5882,fake
fake_13679.npy,35.1912,fake
fake_1368.npy,50.6912,fake
fake_13680.npy,31.7059,fake
fake_13681.npy,28.1765,fake
fake_13683.npy,29.2206,fake
fake_13684.npy,27.5441,fake
fake_13685.npy,34.1765,fake
fake_13686.npy,35.1618,fake
fake_13687.npy,32.9706,fake
fake_13688.npy,36.7794,fake
fake_13689.npy,32.0,fake
fake_1369.npy,40.3529,fake
fake_13690.npy,31.2206,fake
fake_13691.npy,41.6618,fake
fake_13692.npy,33.0147,fake
fake_13693.npy,33.4853,fake
fake_13694.npy,30.6471,fake
fake_13695.npy,30.7353,fake
fake_13696.npy,32.8824,fake
fake_13697.npy,30.75,fake
fake_137.npy,51.0294,fake
fake_1370.npy,48.3088,fake
fake_13700.npy,29.0882,fake
fake_13701.npy,42.7794,fake
fake_13702.npy,33.8824,fake
fake_13703.npy,46.1912,fake
fake_13704.npy,29.3235,fake
fake_13705.npy,32.3676,fake
fake_13706.npy,34.3676,fake
fake_13707.npy,30.2941,fake
fake_13708.npy,59.0882,fake
fake_1371.npy,54.3088,fake
fake_13710.npy,35.7794,fake
fake_13711.npy,32.0147,fake
fake_13712.npy,32.0147,fake
fake_13713.npy,34.25,fake
fake_13714.npy,39.1912,fake
fake_13715.npy,40.7353,fake
fake_13716.npy,30.5735,fake
fake_13717.npy,31.4118,fake
fake_13718.npy,37.2941,fake
fake_13719.npy,32.4559,fake
fake_1372.npy,39.8824,fake
fake_13720.npy,29.7647,fake
fake_13721.npy,36.5882,fake
fake_13722.npy,31.7206,fake
fake_13723.npy,38.7059,fake
fake_13724.npy,48.0294,fake
fake_13725.npy,33.9706,fake
fake_13726.npy,30.2941,fake
fake_13727.npy,41.0735,fake
fake_13728.npy,43.6765,fake
fake_13729.npy,35.6765,fake
fake_1373.npy,40.9559,fake
fake_13730.npy,40.1324,fake
fake_13731.npy,29.1471,fake
fake_13732.npy,29.9559,fake
fake_13733.npy,41.2794,fake
fake_13734.npy,36.4412,fake
fake_13735.npy,30.6765,fake
fake_13736.npy,34.9853,fake
fake_13738.npy,39.7941,fake
fake_13739.npy,28.5294,fake
fake_1374.npy,51.8088,fake
fake_13740.npy,38.3088,fake
fake_13741.npy,39.8088,fake
fake_13742.npy,35.3676,fake
fake_13743.npy,30.3235,fake
fake_13744.npy,26.8235,fake
fake_13745.npy,37.75,fake
fake_13746.npy,33.2794,fake
fake_13747.npy,32.7206,fake
fake_13749.npy,33.1029,fake
fake_1375.npy,45.8676,fake
fake_13750.npy,30.8824,fake
fake_13752.npy,69.6471,fake
fake_13753.npy,35.1029,fake
fake_13754.npy,32.7647,fake
fake_13755.npy,35.7794,fake
fake_13756.npy,32.6176,fake
fake_13758.npy,34.4559,fake
fake_13759.npy,39.6471,fake
fake_1376.npy,42.3382,fake
fake_13760.npy,37.4559,fake
fake_13761.npy,38.9559,fake
fake_13762.npy,34.1471,fake
fake_13763.npy,29.6324,fake
fake_13764.npy,35.8676,fake
fake_13766.npy,74.2353,fake
fake_13769.npy,33.2941,fake
fake_1377.npy,43.0882,fake
fake_13770.npy,30.9853,fake
fake_13771.npy,33.6324,fake
fake_13772.npy,32.6471,fake
fake_13774.npy,69.9265,fake
fake_13775.npy,47.2206,fake
fake_13776.npy,31.8971,fake
fake_13777.npy,36.2206,fake
fake_13778.npy,42.5441,fake
fake_13779.npy,42.0882,fake
fake_1378.npy,40.8676,fake
fake_13780.npy,132.1765,fake
fake_13781.npy,35.0882,fake
fake_13782.npy,34.4706,fake
fake_13783.npy,38.4559,fake
fake_13785.npy,33.2647,fake
fake_13786.npy,34.3529,fake
fake_13787.npy,33.5294,fake
fake_13788.npy,35.7794,fake
fake_13789.npy,33.2794,fake
fake_1379.npy,36.5441,fake
fake_13790.npy,28.3235,fake
fake_13791.npy,30.4853,fake
fake_13792.npy,30.9853,fake
fake_13793.npy,36.5735,fake
fake_13795.npy,41.3088,fake
fake_13796.npy,33.5588,fake
fake_13797.npy,33.8235,fake
fake_13798.npy,35.5588,fake
fake_13799.npy,40.7353,fake
fake_1380.npy,53.0,fake
fake_13800.npy,29.9706,fake
fake_13801.npy,30.75,fake
fake_13802.npy,32.0588,fake
fake_13803.npy,41.6176,fake
fake_13804.npy,38.6176,fake
fake_13805.npy,42.1324,fake
fake_13806.npy,32.5,fake
fake_13807.npy,33.6765,fake
fake_13808.npy,40.1765,fake
fake_13809.npy,37.9853,fake
fake_1381.npy,54.6471,fake
fake_13810.npy,29.0147,fake
fake_13811.npy,32.2794,fake
fake_13812.npy,36.9118,fake
fake_13813.npy,36.1176,fake
fake_13814.npy,33.3676,fake
fake_13815.npy,30.3676,fake
fake_13816.npy,48.3824,fake
fake_13817.npy,42.2794,fake
fake_13818.npy,33.8824,fake
fake_13819.npy,57.1618,fake
fake_1382.npy,35.1618,fake
fake_13820.npy,32.2941,fake
fake_13821.npy,37.1324,fake
fake_13822.npy,33.4706,fake
fake_13823.npy,35.7059,fake
fake_13824.npy,79.9706,fake
fake_13825.npy,47.8824,fake
fake_13826.npy,32.8824,fake
fake_13827.npy,31.0147,fake
fake_13828.npy,30.6029,fake
fake_13829.npy,37.4706,fake
fake_1383.npy,52.9559,fake
fake_13830.npy,25.0294,fake
fake_13831.npy,32.2647,fake
fake_13832.npy,39.3676,fake
fake_13833.npy,38.9559,fake
fake_13834.npy,34.1324,fake
fake_13835.npy,32.2206,fake
fake_13836.npy,32.5588,fake
fake_13837.npy,37.7206,fake
fake_13838.npy,34.5147,fake
fake_13839.npy,35.3824,fake
fake_1384.npy,51.9559,fake
fake_13840.npy,31.8382,fake
fake_13841.npy,30.8088,fake
fake_13842.npy,30.8824,fake
fake_13843.npy,77.0588,fake
fake_13844.npy,158.8824,fake
fake_13845.npy,74.6765,fake
fake_13846.npy,30.3529,fake
fake_13847.npy,32.3529,fake
fake_13848.npy,22.6029,fake
fake_13849.npy,30.4265,fake
fake_1385.npy,47.1324,fake
fake_13850.npy,30.1029,fake
fake_13851.npy,31.1471,fake
fake_13852.npy,40.8382,fake
fake_13853.npy,39.8235,fake
fake_13854.npy,42.3824,fake
fake_13855.npy,31.4265,fake
fake_13856.npy,35.8971,fake
fake_13857.npy,32.1471,fake
fake_13858.npy,41.3824,fake
fake_13859.npy,30.3529,fake
fake_13860.npy,40.0441,fake
fake_13861.npy,46.0735,fake
fake_13862.npy,34.6618,fake
fake_13863.npy,35.2206,fake
fake_13864.npy,29.2059,fake
fake_13865.npy,38.9706,fake
fake_13866.npy,37.6618,fake
fake_13867.npy,31.8529,fake
fake_13868.npy,35.6618,fake
fake_1387.npy,41.8529,fake
fake_13870.npy,83.9559,fake
fake_13871.npy,38.0,fake
fake_13872.npy,38.8088,fake
fake_13873.npy,48.1618,fake
fake_13874.npy,39.5735,fake
fake_13875.npy,29.9559,fake
fake_13876.npy,31.3824,fake
fake_13877.npy,33.7206,fake
fake_13878.npy,38.0147,fake
fake_13879.npy,31.2206,fake
fake_1388.npy,45.6618,fake
fake_13880.npy,34.4706,fake
fake_13882.npy,172.8529,fake
fake_13883.npy,30.0147,fake
fake_13884.npy,38.0,fake
fake_13885.npy,33.7941,fake
fake_13886.npy,37.1912,fake
fake_13887.npy,34.7941,fake
fake_13888.npy,18.7794,fake
fake_13889.npy,40.3088,fake
fake_1389.npy,53.4559,fake
fake_13890.npy,39.0294,fake
fake_13891.npy,36.8529,fake
fake_13892.npy,29.2206,fake
fake_13893.npy,40.3529,fake
fake_13896.npy,29.0735,fake
fake_13897.npy,27.1471,fake
fake_13898.npy,44.6471,fake
fake_139.npy,48.1912,fake
fake_1390.npy,48.6912,fake
fake_13900.npy,33.1912,fake
fake_13901.npy,28.8088,fake
fake_13903.npy,35.2206,fake
fake_13904.npy,41.2794,fake
fake_13905.npy,35.1912,fake
fake_13906.npy,34.9265,fake
fake_13907.npy,27.0882,fake
fake_13908.npy,30.4853,fake
fake_13909.npy,32.8088,fake
fake_1391.npy,40.9853,fake
fake_13910.npy,36.3676,fake
fake_13911.npy,29.8824,fake
fake_13912.npy,31.8235,fake
fake_13913.npy,31.4853,fake
fake_13914.npy,35.5588,fake
fake_13915.npy,27.3235,fake
fake_13916.npy,29.2794,fake
fake_13917.npy,32.7059,fake
fake_13918.npy,30.1765,fake
fake_13919.npy,27.3088,fake
fake_1392.npy,62.5,fake
fake_13920.npy,38.1912,fake
fake_13921.npy,33.9559,fake
fake_13922.npy,32.5882,fake
fake_13923.npy,35.0147,fake
fake_13924.npy,46.3235,fake
fake_13925.npy,38.1176,fake
fake_13926.npy,32.7647,fake
fake_13927.npy,37.1029,fake
fake_13928.npy,39.2206,fake
fake_13929.npy,63.7794,fake
fake_1393.npy,62.0147,fake
fake_13930.npy,31.1029,fake
fake_13931.npy,26.9265,fake
fake_13932.npy,78.1324,fake
fake_13933.npy,33.9559,fake
fake_13934.npy,48.6029,fake
fake_13936.npy,34.5735,fake
fake_13937.npy,42.6029,fake
fake_13938.npy,32.1912,fake
fake_1394.npy,46.7353,fake
fake_13940.npy,37.0,fake
fake_13941.npy,97.4118,fake
fake_13942.npy,35.4706,fake
fake_13943.npy,29.9853,fake
fake_13944.npy,41.7353,fake
fake_13945.npy,36.6324,fake
fake_13946.npy,33.4118,fake
fake_13947.npy,37.8529,fake
fake_13948.npy,36.2941,fake
fake_13949.npy,32.8971,fake
fake_1395.npy,45.8235,fake
fake_13950.npy,29.1912,fake
fake_13951.npy,31.9559,fake
fake_13952.npy,30.3088,fake
fake_13953.npy,27.6324,fake
fake_13954.npy,28.3235,fake
fake_13955.npy,34.0147,fake
fake_13956.npy,146.1912,fake
fake_13957.npy,40.7353,fake
fake_13958.npy,35.2206,fake
fake_13959.npy,26.8088,fake
fake_1396.npy,48.8971,fake
fake_13960.npy,30.4118,fake
fake_13961.npy,31.3676,fake
fake_13962.npy,32.9412,fake
fake_13963.npy,31.6765,fake
fake_13964.npy,94.3235,fake
fake_13965.npy,102.6618,fake
fake_13966.npy,42.1029,fake
fake_13967.npy,35.5,fake
fake_13969.npy,30.6324,fake
fake_13970.npy,30.1912,fake
fake_13971.npy,33.0147,fake
fake_13972.npy,28.2647,fake
fake_13973.npy,43.9412,fake
fake_13974.npy,37.1324,fake
fake_13975.npy,78.7059,fake
fake_13976.npy,32.9265,fake
fake_13977.npy,137.2941,fake
fake_13978.npy,168.9853,fake
fake_13979.npy,41.2647,fake
fake_1398.npy,46.9118,fake
fake_13980.npy,31.2059,fake
fake_13981.npy,32.3235,fake
fake_13983.npy,40.0882,fake
fake_13984.npy,105.8529,fake
fake_13985.npy,38.4559,fake
fake_13986.npy,33.8235,fake
fake_13987.npy,33.9118,fake
fake_13988.npy,34.6618,fake
fake_13989.npy,32.5294,fake
fake_1399.npy,49.7059,fake
fake_13990.npy,30.0147,fake
fake_13991.npy,29.3971,fake
fake_13992.npy,32.5882,fake
fake_13993.npy,111.6618,fake
fake_13994.npy,36.0588,fake
fake_13995.npy,39.8824,fake
fake_13996.npy,47.2353,fake
fake_13998.npy,30.3676,fake
fake_13999.npy,39.8382,fake
fake_14.npy,48.4412,fake
fake_140.npy,48.3529,fake
fake_1400.npy,46.9412,fake
fake_14000.npy,28.4412,fake
fake_14001.npy,32.1029,fake
fake_14002.npy,32.6765,fake
fake_14003.npy,34.7206,fake
fake_14004.npy,36.8382,fake
fake_14005.npy,40.3971,fake
fake_14006.npy,28.1324,fake
fake_14007.npy,28.5588,fake
fake_14008.npy,33.8676,fake
fake_14009.npy,30.5882,fake
fake_1401.npy,43.6324,fake
fake_14010.npy,32.8971,fake
fake_14011.npy,29.0735,fake
fake_14012.npy,32.0588,fake
fake_14013.npy,27.8824,fake
fake_14014.npy,36.8529,fake
fake_14015.npy,39.8529,fake
fake_14016.npy,38.1324,fake
fake_14017.npy,42.8971,fake
fake_14018.npy,33.3676,fake
fake_14019.npy,37.4853,fake
fake_1402.npy,36.4412,fake
fake_14020.npy,47.8088,fake
fake_14021.npy,35.3529,fake
fake_14022.npy,34.1324,fake
fake_14023.npy,36.2353,fake
fake_14024.npy,29.6176,fake
fake_14025.npy,85.7941,fake
fake_14026.npy,34.5441,fake
fake_14027.npy,29.2941,fake
fake_14028.npy,39.1324,fake
fake_14029.npy,36.7941,fake
fake_1403.npy,45.6765,fake
fake_14030.npy,36.6471,fake
fake_14031.npy,36.2647,fake
fake_14032.npy,32.9412,fake
fake_14033.npy,35.7794,fake
fake_14034.npy,32.1912,fake
fake_14035.npy,54.6176,fake
fake_14036.npy,35.8676,fake
fake_14037.npy,27.2206,fake
fake_14038.npy,30.3529,fake
fake_14039.npy,37.7941,fake
fake_1404.npy,41.2647,fake
fake_14041.npy,29.3529,fake
fake_14042.npy,38.5294,fake
fake_14043.npy,31.9412,fake
fake_14044.npy,37.5735,fake
fake_14045.npy,30.1029,fake
fake_14046.npy,36.3235,fake
fake_14047.npy,41.3824,fake
fake_14048.npy,35.8529,fake
fake_14049.npy,51.5588,fake
fake_1405.npy,46.0294,fake
fake_14050.npy,31.3235,fake
fake_14051.npy,68.5,fake
fake_14052.npy,30.7059,fake
fake_14053.npy,51.8824,fake
fake_14054.npy,34.1618,fake
fake_14055.npy,35.0588,fake
fake_14056.npy,93.6029,fake
fake_14057.npy,111.7941,fake
fake_14058.npy,33.7941,fake
fake_14059.npy,34.0147,fake
fake_1406.npy,58.0,fake
fake_14060.npy,33.4706,fake
fake_14061.npy,37.3824,fake
fake_14062.npy,140.5147,fake
fake_14063.npy,37.2941,fake
fake_14064.npy,155.9706,fake
fake_14065.npy,34.8382,fake
fake_14066.npy,32.1912,fake
fake_14067.npy,33.6471,fake
fake_14068.npy,38.7059,fake
fake_14069.npy,29.4118,fake
fake_1407.npy,56.0294,fake
fake_14070.npy,30.8088,fake
fake_14071.npy,35.4853,fake
fake_14072.npy,31.3235,fake
fake_14073.npy,31.2794,fake
fake_14074.npy,31.75,fake
fake_14075.npy,34.5441,fake
fake_14076.npy,39.1618,fake
fake_14077.npy,48.1912,fake
fake_14078.npy,36.6324,fake
fake_14079.npy,36.9265,fake
fake_1408.npy,46.9265,fake
fake_14080.npy,32.5588,fake
fake_14081.npy,38.3676,fake
fake_14082.npy,32.4265,fake
fake_14083.npy,40.8824,fake
fake_14084.npy,83.3235,fake
fake_14085.npy,29.3529,fake
fake_14086.npy,41.1029,fake
fake_14087.npy,33.3676,fake
fake_14088.npy,55.2647,fake
fake_14089.npy,30.4118,fake
fake_1409.npy,42.4853,fake
fake_14090.npy,39.6618,fake
fake_14091.npy,32.4412,fake
fake_14092.npy,32.3529,fake
fake_14093.npy,42.8971,fake
fake_14095.npy,33.0735,fake
fake_14096.npy,30.7353,fake
fake_14097.npy,31.5882,fake
fake_14098.npy,39.0294,fake
fake_14099.npy,37.3235,fake
fake_141.npy,41.8824,fake
fake_1410.npy,40.5,fake
fake_14100.npy,31.1029,fake
fake_14101.npy,39.0588,fake
fake_14102.npy,32.9412,fake
fake_14103.npy,31.4559,fake
fake_14104.npy,42.0735,fake
fake_14105.npy,33.0588,fake
fake_14106.npy,44.5588,fake
fake_14108.npy,62.9853,fake
fake_14109.npy,40.1029,fake
fake_1411.npy,36.1618,fake
fake_14110.npy,30.0588,fake
fake_14111.npy,82.8088,fake
fake_14113.npy,38.0441,fake
fake_14114.npy,28.5147,fake
fake_14115.npy,28.6471,fake
fake_14116.npy,120.2353,fake
fake_14117.npy,157.6324,fake
fake_14118.npy,43.1029,fake
fake_14119.npy,47.5882,fake
fake_1412.npy,71.5,fake
fake_14120.npy,40.0882,fake
fake_14121.npy,40.8088,fake
fake_14122.npy,28.6912,fake
fake_14123.npy,29.0147,fake
fake_14124.npy,32.0441,fake
fake_14125.npy,34.1471,fake
fake_14126.npy,195.2647,fake
fake_14127.npy,31.4118,fake
fake_14128.npy,134.7353,fake
fake_14129.npy,23.3088,fake
fake_1413.npy,44.1324,fake
fake_14130.npy,42.1324,fake
fake_14131.npy,30.2794,fake
fake_14133.npy,41.3088,fake
fake_14134.npy,46.6176,fake
fake_14136.npy,31.7647,fake
fake_14137.npy,34.8529,fake
fake_14138.npy,45.9706,fake
fake_14139.npy,35.9118,fake
fake_1414.npy,55.2353,fake
fake_14140.npy,32.8088,fake
fake_14141.npy,32.6471,fake
fake_14143.npy,35.1029,fake
fake_14144.npy,38.1471,fake
fake_14145.npy,35.3824,fake
fake_14146.npy,34.7059,fake
fake_14147.npy,29.8529,fake
fake_14149.npy,80.8529,fake
fake_1415.npy,39.5441,fake
fake_14150.npy,31.0735,fake
fake_14151.npy,32.1176,fake
fake_14152.npy,36.6176,fake
fake_14153.npy,34.6176,fake
fake_14154.npy,35.9118,fake
fake_14155.npy,33.2206,fake
fake_14156.npy,27.3971,fake
fake_14157.npy,32.9559,fake
fake_14158.npy,28.8676,fake
fake_1416.npy,41.7059,fake
fake_14160.npy,40.0,fake
fake_14161.npy,32.5,fake
fake_14163.npy,36.6618,fake
fake_14164.npy,30.4559,fake
fake_14165.npy,28.8824,fake
fake_14166.npy,30.7353,fake
fake_14169.npy,30.5294,fake
fake_1417.npy,75.6029,fake
fake_14170.npy,33.5588,fake
fake_14172.npy,31.9118,fake
fake_14173.npy,42.9265,fake
fake_14175.npy,40.1176,fake
fake_14176.npy,31.4118,fake
fake_14177.npy,42.7059,fake
fake_14178.npy,30.4265,fake
fake_14179.npy,104.5588,fake
fake_1418.npy,52.5,fake
fake_14180.npy,45.3088,fake
fake_14181.npy,61.7059,fake
fake_14182.npy,31.7059,fake
fake_14183.npy,30.1765,fake
fake_14184.npy,35.0441,fake
fake_14185.npy,37.0735,fake
fake_14186.npy,35.6471,fake
fake_14187.npy,32.4265,fake
fake_14188.npy,34.7647,fake
fake_1419.npy,41.8088,fake
fake_14190.npy,28.1176,fake
fake_14191.npy,32.0588,fake
fake_14192.npy,35.7353,fake
fake_14193.npy,28.75,fake
fake_14194.npy,33.2353,fake
fake_14195.npy,29.5147,fake
fake_14196.npy,36.7941,fake
fake_14197.npy,29.25,fake
fake_14198.npy,42.3824,fake
fake_14199.npy,32.2794,fake
fake_142.npy,41.4853,fake
fake_1420.npy,41.7794,fake
fake_14200.npy,33.5735,fake
fake_14201.npy,119.8382,fake
fake_14202.npy,112.3676,fake
fake_14203.npy,31.1176,fake
fake_14204.npy,35.9559,fake
fake_14205.npy,39.8529,fake
fake_14206.npy,73.5588,fake
fake_14207.npy,32.75,fake
fake_14208.npy,28.4706,fake
fake_14209.npy,35.1324,fake
fake_1421.npy,50.6176,fake
fake_14210.npy,33.0,fake
fake_14212.npy,35.9118,fake
fake_14213.npy,33.1912,fake
fake_14214.npy,32.3382,fake
fake_14215.npy,75.3971,fake
fake_14216.npy,39.2647,fake
fake_14217.npy,31.75,fake
fake_14218.npy,39.7206,fake
fake_14219.npy,28.4265,fake
fake_1422.npy,42.6618,fake
fake_14220.npy,33.7941,fake
fake_14221.npy,29.1765,fake
fake_14222.npy,32.2206,fake
fake_14223.npy,30.1471,fake
fake_14224.npy,37.9118,fake
fake_14225.npy,29.3971,fake
fake_14226.npy,27.5588,fake
fake_14227.npy,39.6618,fake
fake_14228.npy,42.0735,fake
fake_14229.npy,35.4559,fake
fake_1423.npy,40.3382,fake
fake_14230.npy,36.8382,fake
fake_14231.npy,31.6618,fake
fake_14232.npy,35.0294,fake
fake_14233.npy,34.6912,fake
fake_14234.npy,36.4118,fake
fake_14235.npy,32.5882,fake
fake_14237.npy,36.5882,fake
fake_14238.npy,39.3824,fake
fake_14239.npy,182.2941,fake
fake_1424.npy,53.1765,fake
fake_14240.npy,34.75,fake
fake_14241.npy,31.0882,fake
fake_14242.npy,46.3824,fake
fake_14243.npy,32.5147,fake
fake_14244.npy,30.9265,fake
fake_14245.npy,33.1765,fake
fake_14246.npy,35.4706,fake
fake_14247.npy,32.6176,fake
fake_14248.npy,29.3676,fake
fake_14249.npy,31.7206,fake
fake_1425.npy,45.0441,fake
fake_14250.npy,33.9559,fake
fake_14251.npy,34.7059,fake
fake_14252.npy,35.3676,fake
fake_14253.npy,38.5882,fake
fake_14255.npy,29.9118,fake
fake_14256.npy,42.1324,fake
fake_14257.npy,32.6176,fake
fake_14258.npy,39.4853,fake
fake_14259.npy,40.4265,fake
fake_1426.npy,43.8382,fake
fake_14260.npy,38.0147,fake
fake_14261.npy,45.8088,fake
fake_14262.npy,29.8088,fake
fake_14263.npy,29.7941,fake
fake_14264.npy,38.6176,fake
fake_14265.npy,35.6324,fake
fake_14266.npy,46.1618,fake
fake_14268.npy,27.75,fake
fake_14269.npy,31.7941,fake
fake_1427.npy,40.6912,fake
fake_14270.npy,34.8529,fake
fake_14271.npy,47.4853,fake
fake_14272.npy,36.9559,fake
fake_14273.npy,37.2941,fake
fake_14274.npy,40.25,fake
fake_14275.npy,33.7647,fake
fake_14276.npy,39.4559,fake
fake_14277.npy,40.5147,fake
fake_14278.npy,27.6618,fake
fake_14279.npy,30.2206,fake
fake_1428.npy,42.7647,fake
fake_14280.npy,30.0294,fake
fake_14281.npy,38.9412,fake
fake_14282.npy,36.6176,fake
fake_14283.npy,37.25,fake
fake_14284.npy,38.3235,fake
fake_14285.npy,32.6471,fake
fake_14286.npy,31.8235,fake
fake_14287.npy,42.0441,fake
fake_14288.npy,28.8971,fake
fake_1429.npy,43.2647,fake
fake_14290.npy,31.2941,fake
fake_14291.npy,35.9559,fake
fake_14292.npy,33.1912,fake
fake_14293.npy,43.8824,fake
fake_14294.npy,33.7794,fake
fake_14295.npy,38.0147,fake
fake_14296.npy,38.8676,fake
fake_14297.npy,32.2647,fake
fake_14298.npy,107.9265,fake
fake_14299.npy,148.3824,fake
fake_143.npy,42.7059,fake
fake_1430.npy,42.6618,fake
fake_14300.npy,21.9118,fake
fake_14301.npy,54.7059,fake
fake_14302.npy,55.7647,fake
fake_14303.npy,32.0441,fake
fake_14304.npy,38.6618,fake
fake_14305.npy,34.7647,fake
fake_14306.npy,36.4559,fake
fake_14307.npy,30.9853,fake
fake_14308.npy,40.0147,fake
fake_14309.npy,33.5,fake
fake_1431.npy,43.4412,fake
fake_14310.npy,33.0294,fake
fake_14311.npy,32.3824,fake
fake_14312.npy,31.7353,fake
fake_14313.npy,34.7206,fake
fake_14314.npy,29.6324,fake
fake_14315.npy,62.2206,fake
fake_14317.npy,36.7647,fake
fake_14318.npy,38.1176,fake
fake_14319.npy,39.5441,fake
